"Código de radio censal","Código de departamento","Departamento","Hogares","Población","Hogares en situación de pobreza crónica","Personas en situación de pobreza crónica","% Hogares en situación de pobreza crónica","% Personas en situación de pobreza crónica","Nivel de incidencia de pobreza crónica","% Hogares con hacinamiento crítico","% Hogares en vivienda inadecuada","% Hogares con déficit en conexión a red cloacal","% Hogares con jefe con primaria completa o menos","% Hogares con jefe con nivel secundario incompleto o menos","% Niños/as de entre 6 y 17 años que no asisten a establecimientos educativos formales","Código de provincia","Nombre de provincia","Código de departamentos/comuna","Nombre de departamentos/comuna","Código de radio","Población total","Total de hogares","Latitud del centroide","Longitud del centroide","Superficie en km2","Geometría en GeoJSON"
"820841008","82084","Rosario",479,1514,10,62,2,4,2,0,11,81,62,77,7,"82","Santa Fe","82084","Rosario","820841008",1514,479,-32.916335,-60.705656,0.15025858910477,"{""type"":""Polygon"",""coordinates"":[[[-60.706267,-32.916902],[-60.707170,-32.916927],[-60.707215,-32.916925],[-60.708935,-32.916980],[-60.708961,-32.916999],[-60.709822,-32.917004],[-60.710640,-32.917030],[-60.712207,-32.917092],[-60.712288,-32.917091],[-60.712326,-32.915994],[-60.710633,-32.915940],[-60.709514,-32.915915],[-60.708505,-32.915872],[-60.708108,-32.915860],[-60.707661,-32.915850],[-60.707226,-32.915850],[-60.706302,-32.915810],[-60.705130,-32.915783],[-60.703618,-32.915728],[-60.702784,-32.915706],[-60.701879,-32.915676],[-60.701448,-32.915654],[-60.700489,-32.915631],[-60.699014,-32.915582],[-60.698982,-32.916116],[-60.698976,-32.916669],[-60.701846,-32.916760],[-60.702744,-32.916784],[-60.704504,-32.916841],[-60.706267,-32.916902]]]}"
"820840808","82084","Rosario",337,916,1,4,0,0,1,0,0,1,24,37,0,"82","Santa Fe","82084","Rosario","820840808",916,337,-32.916891,-60.686467,0.11333115356982,"{""type"":""Polygon"",""coordinates"":[[[-60.683766,-32.917286],[-60.683132,-32.918082],[-60.683754,-32.918123],[-60.684068,-32.918131],[-60.684495,-32.918132],[-60.685379,-32.918160],[-60.686197,-32.918177],[-60.686596,-32.918190],[-60.686632,-32.917368],[-60.687258,-32.917390],[-60.689156,-32.917417],[-60.689600,-32.917431],[-60.690013,-32.917498],[-60.690380,-32.916789],[-60.690523,-32.916413],[-60.689191,-32.916379],[-60.686677,-32.916307],[-60.686723,-32.915225],[-60.686204,-32.915203],[-60.685767,-32.915193],[-60.685440,-32.915179],[-60.684594,-32.916250],[-60.683766,-32.917286]]]}"
"820840802","82084","Rosario",314,826,1,4,0,0,1,0,0,0,19,33,2,"82","Santa Fe","82084","Rosario","820840802",827,314,-32.915482,-60.676691,0.08260743941988,"{""type"":""Polygon"",""coordinates"":[[[-60.673222,-32.915964],[-60.673226,-32.915981],[-60.673456,-32.915977],[-60.674376,-32.915989],[-60.675280,-32.915997],[-60.675901,-32.916005],[-60.677129,-32.916031],[-60.677803,-32.916050],[-60.678434,-32.916073],[-60.680328,-32.916122],[-60.680360,-32.915048],[-60.679655,-32.915027],[-60.679101,-32.915003],[-60.677845,-32.914959],[-60.677463,-32.914951],[-60.676822,-32.914928],[-60.676593,-32.914928],[-60.675972,-32.914915],[-60.675325,-32.914896],[-60.673894,-32.914866],[-60.672942,-32.914862],[-60.673079,-32.915417],[-60.673222,-32.915964]]]}"
"820840902","82084","Rosario",355,923,0,0,0,0,1,0,1,3,17,28,3,"82","Santa Fe","82084","Rosario","820840902",923,355,-32.917221,-60.670591,0.21142429758983,"{""type"":""Polygon"",""coordinates"":[[[-60.673580,-32.919004],[-60.673967,-32.919019],[-60.673833,-32.918446],[-60.673663,-32.917773],[-60.673491,-32.917000],[-60.671952,-32.916989],[-60.672472,-32.916241],[-60.673079,-32.915417],[-60.672942,-32.914862],[-60.672483,-32.914860],[-60.670461,-32.914634],[-60.669877,-32.915334],[-60.666083,-32.918574],[-60.668181,-32.918789],[-60.668572,-32.918811],[-60.671362,-32.918943],[-60.672396,-32.918974],[-60.673160,-32.918989],[-60.673580,-32.919004]]]}"
"820848215","82084","Rosario",310,1106,31,172,10,15,5,2,27,97,55,70,7,"82","Santa Fe","82084","Rosario","820848215",1106,310,-32.918825,-60.747333,0.24026177744292,"{""type"":""Polygon"",""coordinates"":[[[-60.739346,-32.917822],[-60.739282,-32.919299],[-60.742753,-32.919387],[-60.744232,-32.919418],[-60.745101,-32.919441],[-60.747036,-32.919514],[-60.748291,-32.919504],[-60.749012,-32.919525],[-60.751254,-32.919602],[-60.752215,-32.919642],[-60.753307,-32.919675],[-60.754328,-32.919699],[-60.756359,-32.919731],[-60.757915,-32.919769],[-60.757614,-32.919446],[-60.757252,-32.919246],[-60.756772,-32.919150],[-60.755471,-32.919005],[-60.753920,-32.919021],[-60.753342,-32.918866],[-60.752599,-32.918204],[-60.751283,-32.918131],[-60.749053,-32.918073],[-60.748472,-32.918062],[-60.747991,-32.918078],[-60.746669,-32.918013],[-60.744279,-32.917948],[-60.739346,-32.917822]]]}"
"820848213","82084","Rosario",517,1911,28,172,5,9,3,0,9,93,56,69,5,"82","Santa Fe","82084","Rosario","820848213",1911,517,-32.918295,-60.729714,0.16248308410373,"{""type"":""Polygon"",""coordinates"":[[[-60.728194,-32.919000],[-60.728467,-32.919009],[-60.728995,-32.919009],[-60.729590,-32.919002],[-60.730291,-32.919028],[-60.731589,-32.919082],[-60.735026,-32.919174],[-60.735052,-32.918824],[-60.735064,-32.918446],[-60.735070,-32.918068],[-60.735083,-32.917709],[-60.728584,-32.917533],[-60.726707,-32.917472],[-60.724408,-32.917415],[-60.724408,-32.917456],[-60.724399,-32.917604],[-60.724400,-32.917680],[-60.724384,-32.917905],[-60.724385,-32.917981],[-60.724376,-32.918129],[-60.724377,-32.918206],[-60.724363,-32.918430],[-60.724364,-32.918511],[-60.724352,-32.918659],[-60.724353,-32.918736],[-60.724344,-32.918880],[-60.725423,-32.918907],[-60.726702,-32.918948],[-60.728194,-32.919000]]]}"
"820841011","82084","Rosario",572,2069,71,375,12,18,5,2,26,97,66,81,10,"82","Santa Fe","82084","Rosario","820841011",2069,572,-32.917836,-60.713255,0.13231432929011,"{""type"":""Polygon"",""coordinates"":[[[-60.708960,-32.917008],[-60.708877,-32.918440],[-60.708952,-32.918403],[-60.709770,-32.918455],[-60.710599,-32.918518],[-60.712352,-32.918560],[-60.714228,-32.918599],[-60.715122,-32.918637],[-60.715636,-32.918655],[-60.715913,-32.918662],[-60.716550,-32.918671],[-60.716849,-32.918679],[-60.717155,-32.918692],[-60.717474,-32.918697],[-60.717522,-32.917983],[-60.717542,-32.917201],[-60.717228,-32.917183],[-60.716938,-32.917171],[-60.716297,-32.917152],[-60.715185,-32.917137],[-60.714767,-32.917124],[-60.714293,-32.917104],[-60.713837,-32.917102],[-60.713645,-32.917108],[-60.713308,-32.917107],[-60.712976,-32.917093],[-60.712207,-32.917092],[-60.710640,-32.917030],[-60.709822,-32.917004],[-60.708961,-32.916999],[-60.708960,-32.917008]]]}"
"820840901","82084","Rosario",282,772,2,13,0,1,2,0,1,3,21,35,1,"82","Santa Fe","82084","Rosario","820840901",773,282,-32.916806,-60.674599,0.07054235135181,"{""type"":""Polygon"",""coordinates"":[[[-60.673079,-32.915417],[-60.672472,-32.916241],[-60.671952,-32.916989],[-60.673491,-32.917000],[-60.673663,-32.917773],[-60.674531,-32.917805],[-60.676475,-32.917857],[-60.676548,-32.916019],[-60.675901,-32.916005],[-60.675280,-32.915997],[-60.674376,-32.915989],[-60.673456,-32.915977],[-60.673226,-32.915981],[-60.673079,-32.915417]]]}"
"820841010","82084","Rosario",470,1719,38,231,8,13,4,0,23,94,63,84,8,"82","Santa Fe","82084","Rosario","820841010",1719,470,-32.91762,-60.70434,0.13811236560405,"{""type"":""Polygon"",""coordinates"":[[[-60.700964,-32.916758],[-60.700942,-32.917473],[-60.698958,-32.917411],[-60.698917,-32.918179],[-60.700905,-32.918227],[-60.702666,-32.918275],[-60.703992,-32.918318],[-60.704440,-32.918324],[-60.705273,-32.918345],[-60.705777,-32.918362],[-60.706219,-32.918368],[-60.707130,-32.918393],[-60.708032,-32.918395],[-60.708877,-32.918440],[-60.708961,-32.916999],[-60.708935,-32.916980],[-60.707215,-32.916925],[-60.707170,-32.916927],[-60.706267,-32.916902],[-60.704504,-32.916841],[-60.702744,-32.916784],[-60.701846,-32.916760],[-60.700965,-32.916731],[-60.700964,-32.916758]]]}"
"820841009","82084","Rosario",490,1671,46,261,9,15,5,2,26,95,59,75,10,"82","Santa Fe","82084","Rosario","820841009",1671,490,-32.918059,-60.696924,0.14630405963015,"{""type"":""Polygon"",""coordinates"":[[[-60.695082,-32.917048],[-60.694744,-32.917605],[-60.694532,-32.917947],[-60.694338,-32.918425],[-60.693937,-32.919646],[-60.694117,-32.919662],[-60.694737,-32.919684],[-60.696604,-32.919746],[-60.696753,-32.919747],[-60.697075,-32.919761],[-60.697968,-32.919781],[-60.697995,-32.918527],[-60.698920,-32.918633],[-60.698917,-32.918179],[-60.698958,-32.917411],[-60.700942,-32.917473],[-60.700965,-32.916731],[-60.699958,-32.916702],[-60.697200,-32.916612],[-60.695479,-32.916561],[-60.695082,-32.917048]]]}"
"820840809","82084","Rosario",312,786,0,0,0,0,1,0,0,0,16,28,2,"82","Santa Fe","82084","Rosario","820840809",809,312,-32.917107,-60.681795,0.078603729851456,"{""type"":""Polygon"",""coordinates"":[[[-60.680295,-32.916985],[-60.680288,-32.917192],[-60.679014,-32.917164],[-60.679000,-32.917528],[-60.678990,-32.917924],[-60.680250,-32.917960],[-60.681726,-32.917995],[-60.683132,-32.918082],[-60.684594,-32.916250],[-60.681590,-32.916163],[-60.680328,-32.916122],[-60.680295,-32.916985]]]}"
"820840810","82084","Rosario",277,770,13,84,4,10,4,2,7,7,30,38,5,"82","Santa Fe","82084","Rosario","820840810",788,277,-32.916899,-60.6782,0.062129411844364,"{""type"":""Polygon"",""coordinates"":[[[-60.676506,-32.917134],[-60.676475,-32.917857],[-60.677090,-32.917879],[-60.677738,-32.917897],[-60.678990,-32.917924],[-60.679000,-32.917528],[-60.679014,-32.917164],[-60.680288,-32.917192],[-60.680328,-32.916122],[-60.678434,-32.916073],[-60.677803,-32.916050],[-60.677129,-32.916031],[-60.676548,-32.916019],[-60.676506,-32.917134]]]}"
"820848216","82084","Rosario",357,1225,1,10,0,0,1,0,0,95,9,15,0,"82","Santa Fe","82084","Rosario","820848216",1292,357,-32.921743,-60.750124,0.83104694611051,"{""type"":""Polygon"",""coordinates"":[[[-60.741410,-32.919358],[-60.741388,-32.919829],[-60.741379,-32.920157],[-60.741374,-32.920598],[-60.741349,-32.921016],[-60.740745,-32.920999],[-60.740158,-32.920993],[-60.739702,-32.920982],[-60.739221,-32.920962],[-60.739196,-32.921605],[-60.739157,-32.922386],[-60.739154,-32.922665],[-60.738819,-32.922691],[-60.738819,-32.922867],[-60.738865,-32.923184],[-60.739416,-32.923198],[-60.740263,-32.923229],[-60.742458,-32.923281],[-60.744629,-32.923342],[-60.745713,-32.923243],[-60.745812,-32.924044],[-60.748205,-32.923789],[-60.749438,-32.923684],[-60.750666,-32.923587],[-60.754112,-32.923210],[-60.755253,-32.923082],[-60.756425,-32.922947],[-60.756494,-32.923535],[-60.756617,-32.924247],[-60.756694,-32.924529],[-60.761921,-32.924029],[-60.761587,-32.923592],[-60.760496,-32.922322],[-60.760180,-32.922034],[-60.759555,-32.921589],[-60.759080,-32.921092],[-60.758612,-32.920699],[-60.758260,-32.920202],[-60.757915,-32.919769],[-60.756359,-32.919731],[-60.754328,-32.919699],[-60.753307,-32.919675],[-60.752215,-32.919642],[-60.751254,-32.919602],[-60.749012,-32.919525],[-60.748291,-32.919504],[-60.747036,-32.919514],[-60.745101,-32.919441],[-60.744232,-32.919418],[-60.742753,-32.919387],[-60.741411,-32.919353],[-60.741410,-32.919358]]]}"
"820848214","82084","Rosario",387,1289,1,5,0,0,1,0,0,96,20,28,1,"82","Santa Fe","82084","Rosario","820848214",1301,387,-32.920603,-60.735294,0.3362101770518,"{""type"":""Polygon"",""coordinates"":[[[-60.727920,-32.919002],[-60.727862,-32.919532],[-60.727797,-32.920092],[-60.727775,-32.920645],[-60.728315,-32.920668],[-60.728937,-32.920712],[-60.729501,-32.920695],[-60.731661,-32.920760],[-60.732062,-32.920777],[-60.734902,-32.920852],[-60.734774,-32.921445],[-60.734722,-32.922536],[-60.734706,-32.923071],[-60.735931,-32.923109],[-60.737541,-32.923150],[-60.738081,-32.923169],[-60.738865,-32.923184],[-60.738819,-32.922867],[-60.738819,-32.922691],[-60.739154,-32.922665],[-60.739157,-32.922386],[-60.739196,-32.921605],[-60.739221,-32.920962],[-60.739702,-32.920982],[-60.740158,-32.920993],[-60.740745,-32.920999],[-60.741349,-32.921016],[-60.741374,-32.920598],[-60.741379,-32.920157],[-60.741388,-32.919829],[-60.741411,-32.919353],[-60.738309,-32.919276],[-60.736787,-32.919217],[-60.735684,-32.919192],[-60.733798,-32.919140],[-60.731589,-32.919082],[-60.730291,-32.919028],[-60.729590,-32.919002],[-60.728995,-32.919009],[-60.728467,-32.919009],[-60.727921,-32.918990],[-60.727920,-32.919002]]]}"
"820841104","82084","Rosario",233,650,0,0,0,0,1,0,0,93,25,36,0,"82","Santa Fe","82084","Rosario","820841104",653,233,-32.920861,-60.725368,0.19476128178427,"{""type"":""Polygon"",""coordinates"":[[[-60.727676,-32.922873],[-60.727685,-32.922873],[-60.727713,-32.922312],[-60.727737,-32.921323],[-60.727775,-32.920645],[-60.727797,-32.920092],[-60.727862,-32.919532],[-60.727921,-32.918990],[-60.725423,-32.918907],[-60.723060,-32.918848],[-60.723001,-32.920024],[-60.722984,-32.920438],[-60.722980,-32.920514],[-60.722969,-32.920613],[-60.722905,-32.922032],[-60.722863,-32.922746],[-60.724784,-32.922796],[-60.725926,-32.922831],[-60.727676,-32.922873]]]}"
"820841012","82084","Rosario",507,1827,70,398,13,21,5,3,27,91,66,82,11,"82","Santa Fe","82084","Rosario","820841012",1827,507,-32.91944,-60.715888,0.23252916689117,"{""type"":""Polygon"",""coordinates"":[[[-60.708874,-32.918480],[-60.708735,-32.920068],[-60.712237,-32.920180],[-60.713113,-32.920204],[-60.713551,-32.919804],[-60.713742,-32.919821],[-60.714018,-32.920152],[-60.719310,-32.920318],[-60.722984,-32.920438],[-60.723001,-32.920024],[-60.723060,-32.918848],[-60.722538,-32.918830],[-60.721547,-32.918806],[-60.720908,-32.918797],[-60.718895,-32.918716],[-60.718031,-32.918707],[-60.717155,-32.918692],[-60.716849,-32.918679],[-60.716550,-32.918671],[-60.715913,-32.918662],[-60.715636,-32.918655],[-60.715122,-32.918637],[-60.714228,-32.918599],[-60.712352,-32.918560],[-60.710599,-32.918518],[-60.709770,-32.918455],[-60.708952,-32.918403],[-60.708877,-32.918440],[-60.708874,-32.918480]]]}"
"820841013","82084","Rosario",347,1146,32,186,9,16,5,2,25,87,56,68,10,"82","Santa Fe","82084","Rosario","820841013",1146,347,-32.919115,-60.705972,0.093928322394309,"{""type"":""Polygon"",""coordinates"":[[[-60.708726,-32.920067],[-60.708735,-32.920068],[-60.708877,-32.918440],[-60.708032,-32.918395],[-60.707130,-32.918393],[-60.706219,-32.918368],[-60.705777,-32.918362],[-60.705273,-32.918345],[-60.704440,-32.918324],[-60.703992,-32.918318],[-60.702666,-32.918275],[-60.702645,-32.918535],[-60.702642,-32.918801],[-60.702626,-32.919340],[-60.704395,-32.919384],[-60.704367,-32.919936],[-60.704796,-32.919945],[-60.705927,-32.919993],[-60.707126,-32.920017],[-60.708726,-32.920067]]]}"
"820841014","82084","Rosario",398,1322,59,308,14,23,5,2,28,88,56,72,13,"82","Santa Fe","82084","Rosario","820841014",1322,398,-32.919131,-60.700778,0.084635919207574,"{""type"":""Polygon"",""coordinates"":[[[-60.698919,-32.918406],[-60.698920,-32.918633],[-60.697995,-32.918527],[-60.697968,-32.919781],[-60.699342,-32.919817],[-60.700598,-32.919843],[-60.700824,-32.919853],[-60.703645,-32.919923],[-60.704367,-32.919936],[-60.704395,-32.919384],[-60.702626,-32.919340],[-60.702642,-32.918801],[-60.702645,-32.918535],[-60.702666,-32.918275],[-60.700905,-32.918227],[-60.698917,-32.918179],[-60.698919,-32.918406]]]}"
"820840906","82084","Rosario",284,787,0,0,0,0,1,0,1,1,24,36,1,"82","Santa Fe","82084","Rosario","820840906",787,284,-32.919296,-60.685454,0.065531792096042,"{""type"":""Polygon"",""coordinates"":[[[-60.684068,-32.918132],[-60.684028,-32.919367],[-60.683565,-32.919348],[-60.683542,-32.920130],[-60.687766,-32.920256],[-60.687552,-32.919513],[-60.686934,-32.919460],[-60.686542,-32.919448],[-60.686596,-32.918190],[-60.686197,-32.918177],[-60.685379,-32.918160],[-60.684495,-32.918132],[-60.684068,-32.918132]]]}"
"820840904","82084","Rosario",269,696,0,0,0,0,1,0,1,0,26,31,1,"82","Santa Fe","82084","Rosario","820840904",717,269,-32.918628,-60.680467,0.056738618745446,"{""type"":""Polygon"",""coordinates"":[[[-60.678968,-32.918550],[-60.678967,-32.918575],[-60.677699,-32.918535],[-60.677657,-32.919145],[-60.678933,-32.919186],[-60.679162,-32.919182],[-60.680211,-32.919231],[-60.682157,-32.919301],[-60.683132,-32.918082],[-60.681726,-32.917995],[-60.680250,-32.917960],[-60.678990,-32.917924],[-60.678968,-32.918550]]]}"
"820840905","82084","Rosario",327,852,2,16,0,1,2,0,0,0,25,37,3,"82","Santa Fe","82084","Rosario","820840905",852,327,-32.920483,-60.682443,0.089552595485578,"{""type"":""Polygon"",""coordinates"":[[[-60.682157,-32.919301],[-60.680930,-32.920851],[-60.680030,-32.922028],[-60.680351,-32.922055],[-60.682126,-32.922126],[-60.683479,-32.922175],[-60.683471,-32.921900],[-60.683530,-32.920516],[-60.683565,-32.919348],[-60.684028,-32.919367],[-60.684068,-32.918131],[-60.683754,-32.918123],[-60.683132,-32.918082],[-60.682157,-32.919301]]]}"
"820840903","82084","Rosario",226,610,0,0,0,0,1,0,1,0,20,30,1,"82","Santa Fe","82084","Rosario","820840903",610,226,-32.918419,-60.676137,0.058461266128952,"{""type"":""Polygon"",""coordinates"":[[[-60.673833,-32.918446],[-60.673967,-32.919019],[-60.675346,-32.919069],[-60.676443,-32.919102],[-60.677657,-32.919145],[-60.677699,-32.918535],[-60.678967,-32.918575],[-60.678979,-32.918274],[-60.678990,-32.917924],[-60.677738,-32.917897],[-60.675828,-32.917838],[-60.675207,-32.917825],[-60.674531,-32.917805],[-60.673663,-32.917773],[-60.673833,-32.918446]]]}"
"820841105","82084","Rosario",310,1045,10,62,3,5,3,0,10,93,51,70,3,"82","Santa Fe","82084","Rosario","820841105",1045,310,-32.921446,-60.71805,0.23535175787166,"{""type"":""Polygon"",""coordinates"":[[[-60.713345,-32.922482],[-60.713292,-32.923780],[-60.713431,-32.923782],[-60.713484,-32.922483],[-60.715767,-32.922544],[-60.716912,-32.922579],[-60.718047,-32.922609],[-60.718644,-32.922621],[-60.719804,-32.922670],[-60.720351,-32.922675],[-60.721488,-32.922710],[-60.722863,-32.922746],[-60.722905,-32.922032],[-60.722969,-32.920613],[-60.722980,-32.920514],[-60.722984,-32.920438],[-60.719310,-32.920318],[-60.714018,-32.920152],[-60.713742,-32.919821],[-60.713551,-32.919804],[-60.713113,-32.920204],[-60.713386,-32.920733],[-60.713379,-32.921781],[-60.713345,-32.922482]]]}"
"820841103","82084","Rosario",300,930,0,0,0,0,1,0,1,89,16,25,0,"82","Santa Fe","82084","Rosario","820841103",931,300,-32.922524,-60.731223,0.25901692212063,"{""type"":""Polygon"",""coordinates"":[[[-60.727774,-32.920650],[-60.727737,-32.921323],[-60.727713,-32.922312],[-60.727623,-32.924185],[-60.728840,-32.924214],[-60.730004,-32.924259],[-60.731151,-32.924307],[-60.732322,-32.924348],[-60.733545,-32.924386],[-60.734653,-32.924374],[-60.734689,-32.923719],[-60.734722,-32.922536],[-60.734774,-32.921445],[-60.734902,-32.920852],[-60.732062,-32.920777],[-60.731661,-32.920760],[-60.729501,-32.920695],[-60.728937,-32.920712],[-60.728315,-32.920668],[-60.727775,-32.920645],[-60.727774,-32.920650]]]}"
"820841201","82084","Rosario",433,1410,32,178,7,12,4,1,17,88,60,80,12,"82","Santa Fe","82084","Rosario","820841201",1410,433,-32.921463,-60.70959,0.15182582002591,"{""type"":""Polygon"",""coordinates"":[[[-60.708694,-32.920889],[-60.708657,-32.921644],[-60.708417,-32.921634],[-60.707886,-32.921638],[-60.706438,-32.921577],[-60.705866,-32.921557],[-60.705299,-32.921542],[-60.704733,-32.921536],[-60.704150,-32.921520],[-60.703582,-32.921509],[-60.703026,-32.921490],[-60.703021,-32.921846],[-60.703002,-32.922200],[-60.704118,-32.922230],[-60.705269,-32.922265],[-60.709866,-32.922388],[-60.712171,-32.922446],[-60.713345,-32.922482],[-60.713379,-32.921781],[-60.713386,-32.920733],[-60.713113,-32.920204],[-60.712237,-32.920180],[-60.708735,-32.920068],[-60.708694,-32.920849],[-60.708694,-32.920889]]]}"
"820841017","82084","Rosario",425,1326,28,143,6,10,4,0,22,90,53,70,7,"82","Santa Fe","82084","Rosario","820841017",1327,425,-32.920743,-60.704639,0.13321912439588,"{""type"":""Polygon"",""coordinates"":[[[-60.707583,-32.921625],[-60.707886,-32.921638],[-60.708417,-32.921634],[-60.708657,-32.921644],[-60.708694,-32.920889],[-60.708694,-32.920849],[-60.708735,-32.920068],[-60.707126,-32.920017],[-60.705927,-32.919993],[-60.704796,-32.919945],[-60.703645,-32.919923],[-60.700824,-32.919853],[-60.700598,-32.919843],[-60.700584,-32.920999],[-60.700562,-32.921426],[-60.701251,-32.921455],[-60.702483,-32.921472],[-60.703582,-32.921509],[-60.704150,-32.921520],[-60.704733,-32.921536],[-60.705299,-32.921542],[-60.705866,-32.921557],[-60.706438,-32.921577],[-60.707583,-32.921625]]]}"
"820841016","82084","Rosario",160,464,1,4,0,0,1,0,9,94,45,66,6,"82","Santa Fe","82084","Rosario","820841016",464,160,-32.920601,-60.699065,0.049981761217289,"{""type"":""Polygon"",""coordinates"":[[[-60.697530,-32.920944],[-60.697514,-32.921350],[-60.697722,-32.921346],[-60.697991,-32.921362],[-60.698638,-32.921385],[-60.699269,-32.921403],[-60.700210,-32.921416],[-60.700562,-32.921426],[-60.700584,-32.920999],[-60.700598,-32.919843],[-60.699342,-32.919817],[-60.697560,-32.919773],[-60.697546,-32.920537],[-60.697530,-32.920944]]]}"
"820841015","82084","Rosario",247,773,24,151,9,19,5,3,27,90,59,78,6,"82","Santa Fe","82084","Rosario","820841015",773,247,-32.920535,-60.695438,0.070033720596975,"{""type"":""Polygon"",""coordinates"":[[[-60.694635,-32.921313],[-60.696174,-32.921361],[-60.697110,-32.921329],[-60.697514,-32.921350],[-60.697546,-32.920537],[-60.697560,-32.919773],[-60.697075,-32.919761],[-60.696753,-32.919747],[-60.696604,-32.919746],[-60.694737,-32.919684],[-60.694117,-32.919662],[-60.693937,-32.919646],[-60.693627,-32.919655],[-60.693449,-32.920394],[-60.692982,-32.921243],[-60.693184,-32.921252],[-60.693365,-32.921255],[-60.694635,-32.921313]]]}"
"820840907","82084","Rosario",720,2283,74,400,10,17,5,2,21,32,48,62,9,"82","Santa Fe","82084","Rosario","820840907",2287,720,-32.920458,-60.689381,0.13338567047417,"{""type"":""Polygon"",""coordinates"":[[[-60.687553,-32.919516],[-60.687766,-32.920256],[-60.683542,-32.920130],[-60.683530,-32.920516],[-60.683513,-32.920894],[-60.684149,-32.920912],[-60.684855,-32.920937],[-60.686213,-32.920977],[-60.686677,-32.920988],[-60.687031,-32.921003],[-60.687138,-32.921030],[-60.687832,-32.921069],[-60.688421,-32.921089],[-60.690227,-32.921135],[-60.690880,-32.921154],[-60.691532,-32.921177],[-60.691814,-32.921180],[-60.691592,-32.921872],[-60.691482,-32.922223],[-60.692982,-32.921243],[-60.693449,-32.920394],[-60.693627,-32.919655],[-60.693049,-32.919630],[-60.692567,-32.919623],[-60.691600,-32.919591],[-60.690257,-32.919556],[-60.689238,-32.919522],[-60.688487,-32.919530],[-60.687853,-32.919476],[-60.687552,-32.919513],[-60.687553,-32.919516]]]}"
"820841501","82084","Rosario",252,725,4,25,1,3,2,0,1,1,29,42,0,"82","Santa Fe","82084","Rosario","820841501",725,252,-32.921359,-60.667263,0.52370478852995,"{""type"":""Polygon"",""coordinates"":[[[-60.663876,-32.920050],[-60.658053,-32.924503],[-60.660724,-32.924285],[-60.661059,-32.924304],[-60.661546,-32.924320],[-60.662424,-32.924358],[-60.663076,-32.924480],[-60.665606,-32.923094],[-60.666159,-32.922722],[-60.667728,-32.921830],[-60.668283,-32.921701],[-60.669444,-32.921697],[-60.669394,-32.922887],[-60.669392,-32.923184],[-60.669942,-32.923212],[-60.671498,-32.923252],[-60.672202,-32.923264],[-60.672225,-32.922608],[-60.672266,-32.921925],[-60.674728,-32.921981],[-60.674539,-32.921271],[-60.674369,-32.920674],[-60.674198,-32.919933],[-60.673967,-32.919019],[-60.673160,-32.918989],[-60.672396,-32.918974],[-60.671362,-32.918943],[-60.668572,-32.918811],[-60.668181,-32.918789],[-60.666083,-32.918574],[-60.666036,-32.918612],[-60.663876,-32.920050]]]}"
"820840909","82084","Rosario",199,516,0,0,0,0,1,0,0,3,19,27,1,"82","Santa Fe","82084","Rosario","820840909",538,199,-32.920188,-60.679683,0.048271933663019,"{""type"":""Polygon"",""coordinates"":[[[-60.680195,-32.919774],[-60.680180,-32.920049],[-60.677064,-32.919966],[-60.677040,-32.920325],[-60.677022,-32.920747],[-60.677551,-32.920774],[-60.678583,-32.920796],[-60.679113,-32.920814],[-60.679562,-32.920833],[-60.680930,-32.920851],[-60.682157,-32.919301],[-60.680211,-32.919231],[-60.680200,-32.919677],[-60.680195,-32.919774]]]}"
"820840910","82084","Rosario",206,525,1,10,0,1,2,0,1,1,22,31,0,"82","Santa Fe","82084","Rosario","820840910",525,206,-32.919545,-60.677113,0.053563950649493,"{""type"":""Polygon"",""coordinates"":[[[-60.673978,-32.919064],[-60.674198,-32.919933],[-60.674437,-32.919894],[-60.675305,-32.919922],[-60.678121,-32.919993],[-60.679139,-32.920023],[-60.680180,-32.920049],[-60.680200,-32.919677],[-60.680211,-32.919231],[-60.679162,-32.919182],[-60.678933,-32.919186],[-60.678168,-32.919162],[-60.676443,-32.919102],[-60.675346,-32.919069],[-60.673967,-32.919019],[-60.673978,-32.919064]]]}"
"820841101","82084","Rosario",238,782,0,0,0,0,1,0,0,96,2,6,0,"82","Santa Fe","82084","Rosario","820841101",786,238,-32.924625,-60.74451,0.45650178826975,"{""type"":""Polygon"",""coordinates"":[[[-60.746818,-32.923938],[-60.745812,-32.924044],[-60.745713,-32.923243],[-60.744629,-32.923342],[-60.742458,-32.923281],[-60.740263,-32.923229],[-60.739416,-32.923198],[-60.738865,-32.923184],[-60.738081,-32.923169],[-60.737541,-32.923150],[-60.737032,-32.923138],[-60.737017,-32.923745],[-60.736951,-32.925713],[-60.735829,-32.925680],[-60.734594,-32.925636],[-60.734576,-32.926167],[-60.734543,-32.926588],[-60.734594,-32.926843],[-60.736932,-32.926662],[-60.739004,-32.926493],[-60.741128,-32.926047],[-60.749626,-32.925159],[-60.756694,-32.924529],[-60.756617,-32.924247],[-60.756494,-32.923535],[-60.756425,-32.922947],[-60.755253,-32.923082],[-60.754112,-32.923210],[-60.750666,-32.923587],[-60.749438,-32.923684],[-60.748205,-32.923789],[-60.746818,-32.923938]]]}"
